,open,high,low,adjusted close,volume,RSI_14,STO_14,CHO,returns
2018-10-24,82.62,82.88,80.14,80.15,3855400,52.658280100416576,16.706443914081223,-1154672.7176832538,-0.026005589986632605
2018-10-25,81.0,81.85,80.35,81.03,5408391,55.33074582177912,37.708830548925995,-1473704.5619485378,0.010979413599500942
2018-10-26,81.75,82.71,80.52,82.71,8154990,59.97590811169133,73.35243553008573,1124525.098301895,0.02073306182895207
2018-10-29,84.89,84.89,79.85,80.81,17165950,53.23362156730739,23.15789473684203,-1295964.2920473274,-0.022971829283036982
2018-10-30,81.66,83.95,80.91,83.76,10534910,60.63329477131002,100.0,764665.1543595716,0.03650538299715378
2018-10-31,84.44,84.93,83.17,84.08,4576470,61.34773579761382,100.0,1587776.3756338265,0.0038204393505252288
2018-11-01,84.51,85.88,84.0,85.25,5704260,63.925583186325554,100.0,2378721.5180800892,0.013915318744053273
2018-11-05,85.84,86.38,85.18,86.1,3159060,65.71457967862932,100.0,3022125.483800819,0.009970674486803555
2018-11-06,85.11,86.23,85.0,85.28,3202760,62.49474706637189,86.21848739495807,2455499.793127444,-0.00952380952380949
2018-11-07,85.92,86.31,84.39,84.59,4731060,59.83789256357077,74.6218487394959,808745.7793858452,-0.008090994371482196
2018-11-08,85.32,85.47,82.6,82.6,6175380,52.85835612739358,41.17647058823518,-1903342.297088977,-0.023525239389998953
2018-11-09,82.5,83.19,81.02,82.52,7600390,52.5927745379296,39.83193277310916,-1914827.6063513812,-0.0009685230024213398
2018-11-12,82.62,83.18,81.97,82.35,4535460,51.99492909772552,36.97478991596627,-2282141.325754,-0.002060106640814352
2018-11-13,82.8,82.97,81.1,81.64,5415070,49.46584992684336,25.04201680672265,-2952827.2382291052,-0.008621736490588838
2018-11-14,81.64,82.65,81.24,82.65,5085040,52.97031107110309,34.78260869565229,-1340792.6353117302,0.012371386575208199
2018-11-16,83.51,85.3,83.06,85.3,4682340,60.6758765858698,84.87712665406431,930401.7600009898,0.03206291591046573
2018-11-19,85.0,85.05,83.92,84.3,2566430,56.88803217382863,65.97353497164461,1507565.28867066,-0.011723329425556872
2018-11-21,83.12,84.28,82.61,84.28,3193560,56.81164365206934,59.19282511210772,2622758.978701829,-0.00023724792408064133
2018-11-22,84.07,84.54,84.02,84.3,1144740,56.87400722427246,59.64125560538117,2868560.056629792,0.00023730422401513351
2018-11-23,84.5,84.51,82.72,83.03,3074100,51.76261803423196,31.16591928251127,2069005.2410555128,-0.015065243179122167
2018-11-26,83.53,84.04,81.85,82.34,5083550,49.176701122237745,15.695067264574078,660139.8016451402,-0.008310249307479145
2018-11-27,82.98,84.95,82.2,84.49,5398670,56.47341015182313,77.86885245901631,1166863.3415714945,0.02611124605295112
2018-11-28,84.51,86.28,84.07,86.0,5909730,60.7369593388475,100.0,2671975.985326927,0.017871937507397462
2018-11-29,85.29,86.73,85.11,86.38,4712190,61.75230344553139,100.0,3896270.1422712165,0.0044186046511627275
2018-11-30,86.1,87.04,86.03,86.37,5117810,61.70707981711755,99.78902953586517,3510861.820904693,-0.00011576753878206336
2018-12-03,88.1,88.15,86.21,86.49,5529260,62.066089192508336,100.0,1782557.5857554486,0.0013893713094823568
2018-12-04,86.88,87.2,84.88,85.23,5060820,56.116934956976685,74.0206185567012,-210932.97905295622,-0.014568158168574263
2018-12-05,85.7,86.06,85.27,86.03,1938500,58.81611751276482,88.91566265060253,-437325.89095653035,0.009386366302944982
2018-12-06,84.28,85.68,83.91,85.54,4621160,56.52287326982022,77.10843373493998,747584.0568442452,-0.005695687550854256
2018-12-07,85.48,86.8,84.75,84.93,4935450,53.71505852439677,62.409638554217075,-130240.32444481459,-0.007131166705634739
2018-12-10,84.78,85.17,82.86,82.86,5783250,45.46195132254155,12.53012048192764,-2317635.2691135374,-0.024373013069586835
2018-12-11,84.0,84.4,82.49,83.5,4130900,48.11623437311307,27.951807228915637,-2926087.4197761193,0.007723871590634923
2018-12-12,84.19,84.8,83.62,83.9,4736440,49.76191448297433,37.590361445783266,-3700831.0688271523,0.004790419161676773
2018-12-13,83.95,84.73,83.74,84.28,2613820,51.340928684098294,46.74698795180727,-3605726.1008182857,0.004529201430274021
2018-12-14,83.9,85.04,83.9,84.21,3096280,51.022790142532735,37.190082644627985,-3688406.5919811185,-0.0008305647840531893
2018-12-17,84.5,84.64,83.21,83.24,5598400,46.70397342503373,10.468319559228538,-5093489.588427385,-0.011518821992637429
2018-12-18,83.51,84.2,83.43,83.5,3467550,47.97512663541592,17.630853994490394,-6107961.058273595,0.0031234983181163134
2018-12-19,84.3,84.95,82.5,82.5,4565100,43.66176663864665,0.0,-7420234.745185807,-0.0119760479041916
2018-12-20,83.39,83.51,81.74,82.42,5150770,43.32616467528681,0.0,-7662135.072215948,-0.0009696969696969537
2018-12-21,82.3,83.49,82.06,82.44,5609610,43.44320423444146,0.5540166204985048,-7900807.093905095,0.00024265954865310135
2018-12-26,82.12,82.43,80.9,82.14,3075130,42.04072570929559,0.0,-6672655.861917872,-0.00363901018922852
2018-12-27,81.75,82.7,81.65,82.65,1991620,45.27511881180965,15.000000000000124,-4990280.128051776,0.006208911614317136
2018-12-28,83.23,85.0,83.23,84.6,1626090,55.500396732618185,88.17204301075226,-3564831.0218938366,0.023593466424682186
2019-01-02,84.6,88.26,84.35,87.9,5021260,66.80444958643685,100.0,-1354144.3392978422,0.03900709219858167
2019-01-03,87.16,88.4,86.8,88.0,4300220,67.07737454007126,100.0,357457.4253366813,0.0011376564277587597
2019-01-04,88.2,89.45,87.63,88.5,2449750,68.47309792999886,100.0,990899.7798943222,0.005681818181818121
2019-01-07,88.65,89.32,88.06,88.48,2891360,68.34827994721805,99.68553459119504,853294.0964653939,-0.00022598870056489417
2019-01-08,88.75,88.97,87.87,88.83,3441770,69.39953463558889,100.0,1535782.3824914172,0.003955696202531556
2019-01-09,89.31,90.37,89.12,90.32,8279800,73.44331370993284,100.0,4099088.8283664323,0.016773612518293346
2019-01-10,90.14,90.69,89.83,90.42,2659920,73.69456213010133,100.0,5089986.286415188,0.0011071744906998582
2019-01-11,90.5,90.54,90.02,90.38,2551310,73.39544365990365,99.51690821256031,5344850.654054709,-0.00044238000442387015
2019-01-14,90.5,91.21,90.1,91.21,4730780,75.60783019843326,100.0,6468466.017720449,0.00918344766541268
2019-01-15,91.24,91.33,90.11,90.61,3142940,71.01070181316408,93.38478500551274,6159751.860112846,-0.006578226071702553
2019-01-16,90.6,91.15,90.38,91.15,2397860,72.6240084089977,99.3384785005514,6236437.71744493,0.005959607107383302
2019-01-17,91.19,92.3,90.63,91.97,6305700,74.90763735546786,100.0,6914287.076710998,0.00899616017553484
2019-01-18,92.13,93.0,92.13,92.61,4320330,76.55169818072496,100.0,6705222.754327313,0.006958790910079449
2019-01-21,92.48,92.64,91.51,92.64,4982260,76.62899820289752,100.0,7595395.281140595,0.0003239390994493885
2019-01-22,92.21,92.7,91.3,91.4,4479240,66.82324618457949,73.27586206896564,6047455.3801878095,-0.013385146804835824
2019-01-23,92.0,93.21,92.0,93.1,5897270,72.09527141891768,100.0,6399678.2787065795,0.018599562363238453
2019-01-24,93.1,94.17,92.97,94.17,3726980,74.80867357243864,100.0,7147837.8027636595,0.011493018259935539
2019-01-28,92.5,92.84,91.41,92.08,5478580,62.10546637140689,60.86142322097374,6694388.710542123,-0.022193904640543716
2019-01-29,92.8,93.34,92.19,92.19,1986330,62.4667173722942,48.571428571428584,5268291.92640221,0.0011946133796698621
2019-01-30,93.44,93.67,92.42,93.52,3607100,66.61125618930664,82.84960422163576,5078215.430490216,0.014426727410782103
2019-01-31,94.26,94.95,94.0,94.0,4923640,67.98524781773246,95.51451187335088,2972188.188481654,0.0051325919589393365
2019-02-01,94.1,94.58,93.6,94.36,4287810,69.01511183971867,100.0,2592191.5593564482,0.003829787234042481
2019-02-04,94.0,95.1,93.4,95.03,4336200,70.89184044726403,100.0,3467162.261831658,0.0071004662992792955
2019-02-05,94.6,95.1,94.15,94.8,3713770,69.33920982952242,94.07216494845349,3945254.496696867,-0.0024202883300010747
2019-02-06,93.83,93.83,91.27,91.27,6915540,50.91000530408358,0.0,1581779.0930783749,-0.037236286919831274
2019-02-07,92.0,92.25,90.18,91.0,4777200,49.81932054644793,0.0,155352.12305735424,-0.002958255724772596
2019-02-08,90.48,92.14,90.08,91.7,5346560,52.65150318825703,17.36972704714647,532152.1854760256,0.007692307692307665
2019-02-11,92.31,92.32,90.38,90.99,4263240,49.59405351132915,0.0,134482.2934934348,-0.0077426390403489975
2019-02-12,92.11,93.17,91.74,92.45,3588110,55.337478713964394,36.13861386138628,-48410.2230102811,0.016045719309814244
2019-02-13,93.03,93.33,91.97,92.6,6370360,55.89352966323463,39.851485148514776,-267868.13061114773,0.0016224986479176362
2019-02-14,92.85,94.54,91.45,94.34,7360300,61.83009322576778,82.920792079208,1705458.5777853876,0.018790496760259234
2019-02-15,94.15,94.8,93.58,94.04,5919580,60.322551943320626,75.49504950495066,1894530.497621391,-0.0031799872800508666
2019-02-18,93.38,93.69,92.77,92.98,4207220,55.201172987764316,49.257425742574405,1072114.9531855825,-0.011271799234368385
2019-02-19,93.5,94.71,93.38,93.78,4621560,58.09293941612593,69.0594059405941,52219.9619904384,0.00860400086040003
2019-02-20,94.59,95.04,93.07,93.17,5007090,55.16869409348012,53.96039603960404,-1801179.4368127845,-0.00650458519940289
2019-02-21,93.59,93.74,92.31,93.58,3893250,56.74473727182051,64.1089108910891,-1434088.6730910037,0.0044005581195663
2019-02-22,94.23,94.44,93.52,94.44,3707580,59.92701238097886,90.55118110236222,26141.06416708976,0.009189997862791177
2019-02-25,94.61,94.69,93.65,93.77,4586540,56.44307403370647,80.5797101449275,-501448.4057949893,-0.007094451503600219
2019-02-26,93.98,94.45,93.63,94.12,3401590,57.82252520968743,90.72463768115962,-460509.05450985394,0.0037325370587608653
2019-02-27,94.12,94.32,93.45,93.84,1952730,56.28674207386586,82.60869565217409,-466171.49048634805,-0.002974925626859304
2019-02-28,93.9,94.04,91.85,91.85,5550710,46.77743316581589,24.92753623188402,-2192243.7151597906,-0.021206308610400737
2019-03-01,92.4,92.57,91.0,91.08,4918040,43.700940002043964,0.0,-4104426.9829372684,-0.008383233532934131
2019-03-06,91.58,91.68,90.58,90.76,2721700,42.45138502649016,0.0,-5096132.808909781,-0.003513394817742599
2019-03-07,91.05,91.25,90.36,91.05,4568960,44.01373662211073,7.880434782608495,-4238161.126896533,0.0031952401939179254
2019-03-08,90.58,92.1,89.94,91.85,4265280,48.19219218498004,29.61956521739107,-2458902.3060520347,0.008786381109280539
2019-03-11,92.02,94.55,92.02,94.55,5859500,59.247023089782324,100.0,356899.23938908055,0.02939575394665228
2019-03-12,94.75,94.75,93.79,94.4,3715640,58.50018526107784,96.04221635883927,1796565.1301553864,-0.0015864621893176833
2019-03-13,94.25,95.8,93.91,95.31,3291150,61.65788382262362,100.0,2726395.002929503,0.009639830508474612
2019-03-14,95.49,95.51,94.27,94.95,4123000,59.721890521792396,92.08791208791209,2985880.405161692,-0.0037771482530689626
2019-03-15,95.04,95.88,94.97,95.53,3981260,61.80281704674936,100.0,3112920.130780451,0.006108478146392926
2019-03-18,95.78,96.51,95.59,96.38,3708260,64.6825524918626,100.0,3728348.8406365197,0.00889772846226311
2019-03-19,96.49,96.86,95.81,96.06,3608920,62.76411178810025,94.30604982206417,3039687.66067129,-0.0033201909109773498
2019-03-20,95.95,96.2,94.35,94.35,5568840,53.61321067543449,63.879003558718786,709723.7542608511,-0.017801374141161896
2019-03-21,94.31,94.51,92.02,93.01,7555810,47.73936557441122,40.03558718861217,-800374.0394389741,-0.014202437731849371
2019-03-22,91.7,92.03,90.02,90.25,8327570,38.40599237101441,0.0,-3388666.6660668505,-0.029674228577572404
2019-03-25,89.97,91.04,89.68,90.35,5493440,38.87230332937138,1.6313213703098597,-4165157.642611781,0.001108033240997175
2019-03-26,91.01,92.14,90.58,91.91,5045360,45.76974571670641,27.079934747145153,-2972190.5524527575,0.01726618705035965
2019-03-27,90.85,90.85,88.1,88.1,7435440,35.294910574504165,0.0,-4579781.238073816,-0.04145359590904152
2019-03-28,88.73,91.51,88.23,91.02,7048700,45.57525487602297,35.265700483091805,-3248415.4137635366,0.03314415437003415
2019-03-29,92.13,92.48,91.44,91.81,4560410,47.98317449832564,44.806763285024246,-2827024.3658538987,0.00867941111843562
2019-04-01,92.92,94.0,92.31,92.35,2571020,49.62384712428464,51.328502415458935,-3176962.375663164,0.00588171223178291
2019-04-02,92.9,93.25,91.32,91.83,2509880,48.052092806567174,45.048309178744006,-3407845.184432053,-0.005630752571737951
2019-04-03,92.74,93.0,90.72,91.16,2622960,46.0291512274275,36.95652173913045,-3704953.4219704806,-0.007296090602199712
2019-04-04,91.5,92.99,90.96,92.87,4166240,51.62652503620987,57.60869565217403,-2320785.697085267,0.01875822729267229
2019-04-05,93.1,94.0,92.69,93.56,4907720,53.71257979002213,68.59296482412064,-1030985.794144244,0.0074297404974694725
2019-04-08,93.63,94.15,93.25,93.78,3201110,54.38797203895297,90.88000000000011,-228541.5091300105,0.0023514322359983186
2019-04-09,93.45,93.48,92.04,92.7,3076420,50.492952671871905,80.98591549295779,38935.911327022215,-0.01151631477927062
2019-04-10,93.2,93.47,92.2,92.49,3987500,49.746927906484586,77.28873239436611,-544502.0020211218,-0.0022653721682849293
2019-04-11,92.48,92.48,90.75,91.38,3551360,45.887645012403006,57.74647887323938,-1040669.2585591623,-0.012001297437560843
2019-04-12,90.33,91.39,89.2,89.51,5979690,40.22591002512311,24.82394366197199,-2513025.389191695,-0.02046399649813957
2019-04-15,89.94,90.46,89.35,89.81,5289580,41.47349655645075,30.105633802817007,-3174985.372034153,0.003351580828957701
2019-04-16,89.8,91.67,89.52,91.0,3697530,46.264529432941856,34.89461358313808,-2713917.5806653313,0.013250194855806585
2019-04-17,91.25,91.64,88.94,90.0,4989980,43.07354346174063,11.475409836065465,-2619645.131745209,-0.01098901098901095
2019-04-18,90.4,91.81,90.01,91.16,3583690,47.58938480918058,38.64168618266962,-2026189.2947050976,0.01288888888888895
2019-04-22,91.0,91.63,90.31,91.2,4705250,47.74332534001017,39.578454332552674,-1077487.5012457892,0.0004387889425188085
2019-04-23,91.6,92.88,91.6,92.37,4173940,52.16875984233259,66.9789227166277,-321664.22483098134,0.012828947368421106
2019-04-24,92.68,92.68,90.73,91.6,4950530,49.214833162416994,48.946135831381525,-152855.13676757924,-0.008336039839774934
2019-04-25,91.5,93.0,90.77,92.9,4130300,53.95515199122134,79.3911007025762,1126421.1638320177,0.014192139737991383
2019-04-26,92.8,93.05,92.15,92.63,3333290,52.85174658247384,73.06791569086634,1618065.696153171,-0.0029063509149623856
2019-04-29,92.96,93.66,92.55,92.72,2609020,53.195347756958334,94.69026548672547,1096231.3485867637,0.0009716074705818922
2019-04-30,92.87,93.26,92.18,92.88,4047930,53.83940224532429,99.41002949852478,1164719.2959228973,0.0017256255392579245
2019-05-02,92.19,92.5,91.85,92.08,3620950,50.12536842786272,75.8112094395278,750079.8488751149,-0.008613264427217882
2019-05-03,92.39,92.9,92.35,92.6,3125500,52.42279979224884,91.15044247787577,421858.5185735137,0.005647263249348278
2019-05-06,91.49,91.65,91.11,91.61,2161810,47.89897668335283,58.25242718446586,835180.5164417496,-0.01069114470842325
2019-05-07,91.1,91.1,89.35,90.98,7240150,45.224439535665,33.793103448275936,2916091.559529531,-0.006876978495797381
2019-05-08,91.3,92.85,91.3,92.11,8210830,50.55715519222451,72.758620689655,3620259.6509234733,0.012420312156517843
2019-05-09,91.59,91.75,90.5,91.37,6550810,47.30895412864793,20.31250000000001,4396278.567318875,-0.008033872543697695
2019-05-10,91.33,91.45,89.85,90.8,5778000,44.91519009693438,0.0,4658789.390633456,-0.006238371456714575
2019-05-13,89.29,89.57,88.25,88.31,5917070,36.279316753890235,0.0,2631104.700196304,-0.02742290748898668
2019-05-14,90.0,90.07,88.24,88.76,4370970,38.57777396922953,9.803921568627505,962021.884641964,0.0050956856528139305
2019-05-15,87.84,88.43,87.0,87.87,5413870,35.82538950850334,0.0,565188.42862606,-0.010027039206849886
2019-05-16,87.61,87.96,86.51,86.56,5774360,32.185424965187394,0.0,-1359119.5664843887,-0.014908387390463185
2019-05-17,86.51,88.07,86.12,86.74,7489250,33.18988883396273,2.8481012658226708,-2890415.8719599107,0.0020794824399259504
2019-05-20,86.77,88.83,86.56,88.83,4908950,43.630256601567474,35.917721518987314,-1692151.554021723,0.024094996541388136
2019-05-21,89.2,91.19,88.63,91.19,6582190,52.6316938466526,76.65562913907287,1046212.6264095102,0.026567601035686117
2019-05-22,92.0,92.0,90.49,90.96,5976970,51.76414220044444,72.84768211920525,1353458.1646486288,-0.0025222063822788465
2019-05-23,90.4,91.15,89.88,90.43,3612770,49.729919644776906,69.72972972972985,1202235.4181871386,-0.00582673702726455
2019-05-24,91.06,91.5,90.12,90.25,3423470,49.025273967400075,66.48648648648648,147019.3093186142,-0.0019904898816764938
2019-05-27,90.95,92.0,90.91,91.5,2618760,53.90940737681647,89.009009009009,-229225.61654939014,0.013850415512465464
2019-05-28,91.78,93.1,91.29,92.85,4719400,58.53074109215613,100.0,724507.8060904616,0.014754098360655776
2019-05-29,92.43,93.49,92.22,93.06,5373430,59.21578336706641,100.0,1600766.4780054288,0.0022617124394184174
2019-05-30,93.07,94.4,92.81,93.96,3634050,62.10500495820995,100.0,2330041.8552222773,0.009671179883945724
2019-05-31,93.65,94.45,93.25,93.59,5129520,60.216373490597185,95.00000000000013,1709307.795427152,-0.003937845891868741
2019-06-03,94.01,94.22,92.89,93.48,3878900,59.635738946449955,93.51351351351364,1160784.5407592217,-0.0011753392456459455
2019-06-04,94.01,94.12,93.06,93.8,4426410,60.81933114909815,97.83783783783788,1388909.3402471282,0.0034231921266580922
2019-06-05,94.14,94.14,92.2,92.64,3568370,54.57234685316066,81.7174515235458,735600.6560601527,-0.012366737739872069
2019-06-06,93.37,93.93,92.64,93.69,4547740,58.70684528058136,94.73684210526324,1310051.7583840964,0.01133419689119175
2019-06-07,94.02,94.78,93.64,94.22,3326560,60.65346140443466,100.0,1444528.1818580925,0.00565695378375497
2019-06-10,93.85,94.3,93.25,93.85,2693110,58.57738759316508,90.6801007556674,1490634.6112921676,-0.00392697940989184
2019-06-11,94.45,95.44,94.3,95.42,5078590,64.18005370508692,100.0,2933200.323104278,0.016728822589238135
2019-06-12,95.3,95.66,94.25,94.66,3780420,59.952736013265806,85.29980657640223,2753361.489182342,-0.007964787256340422
2019-06-13,95.06,95.77,94.94,95.14,5022060,61.669920133523924,92.85714285714283,1601643.1561352815,0.005070779632368572
2019-06-14,95.09,95.38,94.0,94.51,3777540,58.145833250396315,67.26618705035985,671330.9819792379,-0.006621820475089302
2019-06-17,94.24,94.85,94.08,94.25,4085940,56.70565232779764,57.91366906474815,-496295.49258683436,-0.0027510316368638543
2019-06-18,95.45,95.8,94.86,95.77,3726580,62.54614988647389,100.0,181202.00989064202,0.0161273209549071
2019-06-19,95.77,96.72,95.34,96.63,5060030,65.39092648286413,100.0,1841895.4694911633,0.008979847551425335
2019-06-21,97.32,98.39,97.32,98.22,4936490,69.9372811265041,100.0,3425425.019671362,0.016454517230673815
2019-06-24,98.31,98.89,97.85,98.31,3636240,70.17609956055149,100.0,3628331.9667330086,0.0009163103237630477
2019-06-25,98.16,98.25,96.22,96.36,4868660,59.202344085953506,65.60846560846556,2046043.5013922192,-0.019835215135795004
2019-06-26,96.96,97.44,96.48,96.85,4274650,60.85867726887777,68.39826839826826,901046.4908231907,0.005085097550850959
2019-06-27,96.45,97.35,95.73,97.07,4567370,61.612235125248795,72.1973094170402,1301619.9575918857,0.0022715539494062575
2019-06-28,97.62,97.88,97.11,97.11,3172580,61.75640079569501,73.09417040358743,337704.5614889078,0.00041207376120322436
2019-07-01,98.6,98.71,97.43,97.45,3408390,63.02742080301803,78.81773399014781,-1137922.3646658529,0.0035011842240757485
2019-07-02,97.7,97.9,96.23,96.77,6646900,58.817129605750694,62.068965517241246,-2385328.7065853663,-0.00697793740379693
2019-07-03,96.62,98.48,96.51,98.32,5507420,64.61890988190108,100.0,-1211069.7849953212,0.016017360752299314
2019-07-04,99.38,100.2,99.37,100.0,4635970,69.61535476579684,100.0,143604.8966788128,0.017087062652563212
2019-07-05,99.49,100.41,98.9,100.27,4040790,70.34028470301689,100.0,1732031.869465731,0.0026999999999999247
2019-07-08,100.48,100.91,100.2,100.56,1696060,71.13681988301774,100.0,2231986.24215889,0.0028921910840731258
2019-07-10,101.8,102.8,101.56,101.96,3795230,74.67301484281936,100.0,1805111.4811142124,0.013922036595067633
2019-07-11,101.96,101.96,101.0,101.21,3255790,69.74339937225422,86.60714285714283,883667.4385400899,-0.007355825814044703
2019-07-12,101.65,101.8,100.05,100.05,3267220,62.83421243490215,65.89285714285717,-613190.3460166045,-0.011461318051575908
2019-07-15,100.8,100.8,99.7,100.04,2894550,62.776476332736934,65.71428571428591,-1521448.6231188588,-9.995002498741634e-05
2019-07-16,100.37,100.62,99.53,99.9,4863910,61.918677062184855,60.30828516377671,-2251633.577246206,-0.0013994402239104753
2019-07-17,100.16,100.63,99.91,100.01,3360650,62.35394585707768,62.42774566474009,-3117922.223174884,0.0011011011011010652
2019-07-18,100.21,100.95,100.12,100.7,2699210,65.05233602621922,75.72254335260132,-2847399.232737694,0.006899310068993136
2019-07-19,100.65,100.79,99.56,99.6,2632590,57.92423468228861,54.52793834296723,-3261037.735447445,-0.010923535253227534
2019-07-22,100.0,100.48,99.75,100.0,1711710,59.65543757089332,62.235067437379676,-3305392.839373337,0.004016064257028162
2019-07-23,100.41,100.59,99.68,100.1,3282880,60.09745684995853,48.901098901098926,-3103398.0608265884,0.0009999999999998899
2019-07-24,100.12,100.77,100.07,100.39,4363000,61.4176208573702,33.47457627118671,-2857627.6458913856,0.0028971028971029877
2019-07-25,100.35,100.65,98.6,98.8,7070060,51.380494303185756,0.0,-4307925.993924437,-0.01583823089949199
2019-07-26,99.38,99.55,98.45,99.15,3616660,53.1938175750996,11.07594936708889,-4195757.831068782,0.003542510121457676
2019-07-29,99.15,99.56,98.72,99.56,2292520,55.29711524937642,24.050632911392594,-3039000.1434397604,0.004135148764498275
2019-07-30,99.43,99.79,98.82,99.12,4129760,52.567100181782656,13.27800829875551,-2790730.3922085087,-0.004419445560466029
2019-07-31,99.41,99.5,97.22,97.98,5662870,46.20258017481162,0.0,-3036070.155291912,-0.01150121065375298
2019-08-01,98.58,100.25,98.12,98.43,6346650,48.83593293903326,16.544117647058933,-4292015.415572857,0.0045927740355173885
2019-08-02,98.51,99.41,97.93,98.78,4350500,50.851057899423054,29.41176470588226,-4209861.092380181,0.003555826475667878
2019-08-05,97.1,97.36,95.93,96.47,9810050,39.72923961594633,0.0,-4557511.875479472,-0.023385300668151476
2019-08-06,97.3,98.45,97.3,98.44,4316730,49.81074683641662,46.572104018912455,-2935795.4324547746,0.020420856224732997
2019-08-07,97.15,99.05,96.71,99.05,5353270,52.46232841455192,65.81632653061217,-302162.30281241983,0.006196668021129614
2019-08-08,99.55,100.5,99.32,100.36,8405500,57.638320185465574,99.234693877551,2842557.9156559603,0.013225643614336313
2019-08-09,100.0,101.05,99.71,100.24,3063290,57.02579820522874,96.17346938775496,3666954.8702275576,-0.0011956954962136779
2019-08-12,99.0,99.0,97.85,98.16,6750230,47.58611563300424,43.11224489795911,2680992.774507902,-0.020750199521149204
2019-08-13,98.13,100.0,97.65,99.52,5021090,53.05767223077527,78.40616966580968,2978892.993760161,0.013854930725346382
2019-08-14,98.49,98.49,96.3,96.65,9200210,42.883815069793656,4.627249357326653,838292.5726060236,-0.028838424437298893
2019-08-15,97.22,97.24,94.51,95.38,9932420,39.293256811700054,0.0,-1259664.4769142382,-0.013140196585618269
2019-08-16,96.72,96.98,95.41,96.15,6125370,42.439998181381036,15.461847389558425,-2115129.7274125046,0.008072971272803597
2019-08-19,96.72,97.26,95.23,95.77,4908840,41.302175471368066,7.831325301204825,-3003748.389152521,-0.003952158086323543
2019-08-20,95.83,96.04,94.24,95.54,5675540,40.592798386007274,3.212851405622704,-2291604.553779767,-0.0024015871358461505
2019-08-21,96.37,97.64,95.8,97.53,4271060,48.78842695977823,43.17269076305229,-595457.6399536207,0.020828972158258185
2019-08-22,97.55,97.85,96.35,96.35,4478200,44.838342874663645,19.477911646586307,-1272328.6624835045,-0.012098841382138903
2019-08-23,95.6,96.38,93.42,94.02,10614120,38.25254423748485,0.0,-3441640.9591403604,-0.024182667358588428
2019-08-26,94.55,95.0,92.42,92.65,4165080,34.99757988086166,0.0,-5105177.8051447235,-0.014571367794086298
2019-08-27,93.19,94.35,92.26,93.65,5934710,39.072889497689445,12.970168612191967,-4698192.932326901,0.010793308148947744
2019-08-28,93.04,94.76,92.95,94.58,3075390,42.6725484128916,25.428194993412323,-3320682.874737112,0.009930592632140911
2019-08-29,95.03,97.0,94.88,96.86,5921790,50.408204961696754,61.28093158660843,-819927.246784742,0.02410657644322267
2019-08-30,97.53,97.83,97.0,97.61,4619310,52.67064077959095,72.19796215429403,968267.7187391864,0.0077431344208136466
2019-09-02,97.52,97.9,96.76,96.76,2844060,49.89256179658015,82.86290322580655,706849.5029317755,-0.00870812416760569
2019-09-03,96.69,97.74,95.67,95.9,5865740,47.18107184861315,65.52419354838717,-915975.8835993893,-0.00888797023563459
2019-09-04,97.3,97.37,96.66,97.37,2863010,51.984559506484665,95.16129032258074,-585630.7341258312,0.01532846715328473
2019-09-05,98.02,99.42,98.02,98.44,4245770,55.179720749798165,100.0,-937621.1062388448,0.01098901098901095
2019-09-06,99.06,99.35,98.63,99.13,3412310,57.15949835038029,100.0,-574148.6073946757,0.007009345794392496
2019-09-09,99.5,100.4,98.99,99.33,3298700,57.742157746125756,100.0,-916662.8535846965,0.0020175527085646294
2019-09-10,99.37,99.78,98.43,99.19,3154680,57.15614660692653,97.90419161676645,-847049.6948820148,-0.0014094432699084392
2019-09-11,99.8,100.3,99.36,99.75,3095480,58.95072735128741,100.0,-909213.952667173,0.0056457304163726185
2019-09-12,100.3,100.79,99.8,100.36,3261040,60.87326384395987,100.0,-715737.9889658354,0.006115288220551296
2019-09-13,100.79,100.81,99.36,99.58,5235630,57.185169758846854,88.37555886736212,-1731894.8104610294,-0.007772020725388629
2019-09-16,99.88,100.17,98.92,99.8,4731520,57.95885218092731,90.31141868512107,-1375913.0219398923,0.0022092789716809946
2019-09-17,99.48,100.76,99.13,100.76,2764480,61.2494835540763,100.0,-225593.83373216353,0.009619238476954006
2019-09-18,100.55,100.84,99.77,100.63,3784050,60.55823429977985,97.32510288065824,996911.3526156228,-0.0012901945216357014
2019-09-19,101.45,102.12,100.36,100.44,3289800,59.50128651549853,93.41563786008216,454803.7645614352,-0.0018881049388850268
2019-09-20,100.65,101.16,100.0,100.76,4142160,60.74399008042138,100.0,600708.7507264894,0.0031859816806054653
2019-09-23,100.48,100.82,100.18,100.78,2435110,60.824899881360025,100.0,1283744.02909162,0.00019849146486694558
2019-09-24,100.91,100.99,99.63,100.0,6302320,55.97905168183996,66.66666666666666,532290.1269546002,-0.007739630879142645
2019-09-25,99.8,100.55,99.21,100.45,3248450,58.05524896329012,80.00000000000017,1055816.5652174726,0.0044999999999999485
2019-09-26,100.93,101.45,100.48,101.43,2976760,62.23280427037875,100.0,2082096.287312746,0.009756097560975618
2019-09-27,101.4,101.74,100.62,101.24,4069100,60.9650424272999,91.51785714285664,2451375.8293232806,-0.0018732130533374303
2019-09-30,101.25,101.34,100.78,101.01,3637500,59.387884869296606,77.2972972972973,2172916.248389123,-0.0022718293164756265
2019-10-01,101.0,101.3,100.0,100.06,5845310,53.25917467006042,25.945945945946043,173272.1944471225,-0.009405009405009435
